timestamp,density,avg_speed,vehicle_count,accidents
2318,369,41.78910327691994,451,0
2319,462,38.73456896478055,6,0
2320,254,56.69097534133577,21,0
2321,123,32.58515658639942,220,0
2322,286,60.479863344027095,733,0
2323,258,14.012124479994048,137,0
2324,148,62.43019978525845,288,0
2325,17,22.1109071351962,95,0
2326,403,75.40203684657827,438,0
2327,304,71.19941039149792,648,0
2328,94,82.02160321311325,136,0
2329,371,9.543757227219684,532,0
2330,188,39.452952831120314,420,0
2331,258,88.34261998846843,263,0
2332,443,84.5743547368949,531,0
2333,132,87.77784256154462,556,0
2334,169,19.257564552842148,260,0
2335,17,70.19621037072254,352,0
2336,194,70.58319982801527,261,0
2337,68,7.475338644794354,394,0
2338,369,63.99981332817783,118,0
2339,52,15.208329206070843,491,0
2340,414,35.288561597887636,600,0
2341,258,18.64517230412975,652,0
2342,250,61.082966578174116,110,0
2343,459,13.942633838991576,649,0
2344,145,17.974652095719243,171,0
2345,258,44.66992653447605,742,0
2346,442,23.300771644372766,247,0
2347,44,51.024003674967254,719,0
2348,43,12.177788948967212,468,0
2349,317,29.30768445646869,682,0
2350,162,6.23583978908813,66,1
2351,348,13.632999070031802,303,0
2352,128,52.44780801987343,536,0
2353,21,26.33650918399659,84,0
2354,418,52.87076750881078,163,0
2355,422,43.5703923752352,245,0
2356,496,39.432702790197716,629,0
2357,290,69.36339467852083,84,0
2358,48,25.233490707292468,335,0
2359,485,40.27436407272117,679,0
2360,342,54.198398166257434,59,0
2361,360,36.935017210325114,52,0
2362,389,5.391256471281055,45,0
2363,377,50.96741622040294,72,0
2364,23,24.205817782871694,681,0
2365,404,43.724913222954775,743,0
2366,50,42.717705580351506,731,0
2367,169,27.442724908436908,316,0
2368,390,25.29446832381028,435,0
2369,308,88.73499551310114,711,0
2370,422,46.10757442539862,212,0
2371,256,57.764440009370155,31,0
2372,484,36.21129729299446,74,0
2373,434,65.12763861505601,494,0
2374,334,28.812613704726427,221,0
2375,306,26.620670211750856,752,0
2376,31,31.195391686266987,5,1
2377,30,25.60025070437884,242,0
2378,265,68.92405308650484,212,0
2379,210,50.28941340688912,599,0
2380,54,15.781367344429484,437,0
2381,251,6.172342877734032,360,0
2382,358,57.709859046805995,729,0
2383,326,27.786838329315298,452,0
2384,447,77.82685029214576,184,0
2385,388,16.861866137052896,202,0
2386,364,55.155143911138204,11,0
2387,65,54.73599872955371,35,0
2388,278,42.7273690905997,709,0
2389,288,10.777653547850246,360,0
2390,328,52.985145729755125,793,0
2391,68,50.75562969563592,421,1
2392,42,89.01060539317092,338,0
2393,366,40.09777226148135,777,0
2394,325,10.213513235427751,715,0
2395,178,63.67379372671301,432,0
2396,246,53.740469412419884,108,0
2397,199,24.3990295543896,315,0
2398,109,71.24955904005213,527,0
2399,22,26.863201537297158,84,0
2400,431,56.003773834733394,234,0
2401,65,20.93937377822858,314,0
2402,499,27.61660172839011,398,0
2403,221,87.62059657477093,536,0
2404,30,71.0032892391497,772,0
2405,251,19.65836775764745,129,0
2406,377,32.88592836809764,407,0
2407,380,88.35383165840551,750,0
2408,331,19.53756963249596,789,0
2409,493,25.583719393614135,287,0
2410,234,44.4504657168232,640,0
2411,84,40.14725967156331,4,0
2412,415,72.88568589001929,391,0
2413,368,12.565577674847177,179,0
2414,484,49.52306967199991,182,0
2415,196,21.615167550701763,303,0
2416,472,53.90684169310488,189,0
2417,279,74.60514776706282,600,0
2418,337,69.42289789417741,83,0
2419,460,23.746565105599313,422,0
2420,166,62.695473731857646,430,0
2421,234,18.442668346637447,322,0
2422,109,29.322629157533477,797,0
2423,180,22.60643629211263,485,0
2424,482,82.72924204726645,450,0
2425,252,85.00284782816254,260,0
2426,317,65.04571213346881,401,0
2427,276,64.66013217108845,261,0
2428,186,32.70508368004957,214,0
2429,81,50.91633812311483,427,0
2430,3,30.185957119658767,115,0
2431,180,65.19661118414463,66,0
2432,458,22.27995542309331,233,0
2433,191,61.589676588246164,221,0
2434,357,28.773632621845337,206,0
2435,8,44.62338394208563,652,0
2436,199,37.447797032381615,125,0
2437,345,82.63220371786645,572,0
2438,313,79.95284921273752,260,0
2439,378,31.254887291696235,48,0
2440,23,89.80223820661593,672,0
2441,116,26.06869248834257,355,0
2442,343,64.4667404197192,343,0
2443,125,16.070031549184463,65,0
2444,62,47.60733443824558,392,0
2445,91,5.9662595247953165,183,0
2446,293,68.24080326499657,282,0
2447,289,72.78968815957458,532,0
2448,282,11.071113536061553,46,0
2449,225,12.920432818283995,41,0
2450,34,62.39202168603826,248,0
2451,16,89.39896285983042,600,0
2452,420,65.06078397168662,552,0
2453,173,55.81125725125969,241,0
2454,112,57.13509317274095,76,0
2455,326,24.00153837957032,430,0
2456,59,82.8926614037691,251,0
2457,388,52.44297135266884,156,0
2458,110,26.22568582659021,403,0
2459,4,37.969049981588434,747,0
2460,403,63.445637368397826,636,0
2461,435,65.5047639112058,474,0
2462,326,6.09378549293882,296,0
2463,339,28.150443213681697,455,0
2464,217,43.3682474224985,460,0
2465,277,58.21845118017471,497,0
2466,255,34.016851207326056,253,0
2467,282,30.48206428302358,315,0
2468,410,87.69791420776218,698,0
2469,419,85.33851601490734,386,0
2470,296,16.83124677203226,554,0
2471,264,71.5274146653429,102,0
2472,214,81.881993585911,40,0
2473,293,31.35357811302085,99,0
2474,487,18.082993937197593,368,0
2475,302,14.33602245917422,284,0
2476,185,55.89268447468489,21,0
2477,404,21.631908295468037,643,0
2478,67,85.69128131229547,724,0
2479,113,42.13701192665346,273,0
2480,367,16.58654057061154,159,0
2481,214,18.681084295569725,738,0
2482,468,28.686504547644503,465,0
2483,87,51.053432261648815,552,0
2484,394,8.308826198856718,180,0
2485,435,17.540058348146797,589,0
2486,113,24.063557604205428,52,0
2487,495,13.682544265797869,277,0
2488,136,15.704910626751767,97,0
2489,230,24.828802219899696,792,0
2490,115,57.89152055570821,16,0
2491,128,18.324625819928755,166,0
2492,138,6.708414998224248,500,0
2493,225,14.519251965106253,10,0
2494,288,42.497430293148675,302,0
2495,475,20.467172520913124,93,0
2496,370,70.72283684196509,412,0
2497,398,61.31153045383922,375,0
2498,140,65.47926974029144,377,0
2499,475,31.893178215785312,581,0
2500,343,33.78494163035475,103,0
2501,152,34.044844019807535,434,0
2502,473,79.78272007167894,68,0
2503,277,64.55502632766775,649,0
2504,496,8.06913005592898,450,0
2505,308,63.20586220147394,257,0
2506,360,76.81712727122247,233,0
2507,124,19.33016778501068,762,0
2508,304,22.540311959431126,639,0
2509,60,11.663726024250138,680,0
2510,383,17.833348922423802,186,0
2511,174,9.292636010170183,346,0
2512,43,23.32949834220005,438,0
2513,11,32.99193580268049,609,0
2514,161,82.29875791480748,370,0
2515,36,82.20247247516181,33,0
2516,311,77.4979189613146,701,0
2517,131,52.98548907470906,387,0
2518,496,13.617408661310787,638,0
2519,128,22.701624409936812,216,0
2520,456,84.16987843423122,647,0
2521,420,79.62867266883148,727,0
2522,462,26.7396270830163,631,0
2523,45,15.37174038366879,348,0
2524,60,32.447865653211714,63,0
2525,224,34.274332427509975,705,0
2526,163,55.568109606924494,691,0
2527,236,28.868576595137,503,0
2528,242,42.08356781403688,314,0
2529,432,43.942095434073906,630,0
2530,456,9.60680445805869,266,0
2531,494,24.52050589057626,110,0
2532,279,80.02654457780187,387,0
2533,344,80.07564642517119,538,0
2534,254,53.44254337368967,463,0
2535,89,26.002296389318207,329,0
2536,79,45.58457680949906,179,0
2537,396,47.32388167323549,296,0
2538,271,63.27168242925613,199,0
2539,470,39.91284559623955,762,0
2540,77,78.84321684085226,145,0
2541,76,23.671900160715676,704,0
2542,307,25.453548476015158,111,0
2543,121,77.14541543360673,185,0
2544,402,63.6485414165781,444,0
2545,448,69.72852661389035,755,0
2546,320,14.944401923561374,572,0
2547,457,46.04701699899505,199,0
2548,171,67.2036080100165,654,0
2549,94,49.41247950988874,715,0
2550,390,65.70132988070955,774,0
2551,263,71.29203486452296,211,0
2552,448,17.977489383790722,678,0
2553,319,53.64515971600177,765,0
2554,454,16.529426536951433,39,0
2555,455,57.44329591048703,587,0
2556,453,83.7411415762573,333,0
2557,206,37.195878425779206,456,0
2558,293,64.88399844966128,445,0
2559,28,80.29377800389842,163,0
2560,245,76.72629953721835,50,0
2561,255,17.99267963452114,795,0
2562,495,13.73428560221956,440,0
2563,218,19.281996754940767,677,0
2564,107,28.183974692176776,578,0
2565,227,51.825576194810886,571,0
2566,249,78.35926016654099,270,0
2567,458,39.90153514170292,718,0
2568,408,88.9497118623586,523,0
2569,273,37.40827448708937,156,0
2570,208,55.13699331166623,227,0
2571,497,72.12397994233896,795,0
2572,60,88.47510382444132,55,0
2573,474,73.96701979251048,685,1
2574,259,9.699344849680722,630,0
2575,471,12.212338199174798,145,0
2576,336,9.629969040287769,714,0
2577,53,80.28269441667872,405,0
2578,169,71.99087593784587,306,0
2579,71,5.547300092983305,551,0
2580,179,59.87784049711418,245,0
2581,79,47.75282767760682,525,0
2582,393,60.62524354937948,495,0
2583,467,30.57622074597132,377,0
2584,170,54.716394871372025,49,0
2585,280,71.5550195000689,682,0
2586,212,37.91064927083414,10,0
2587,0,82.53994163494397,91,0
2588,350,35.551531591872966,740,0
2589,67,24.52132358155141,384,0
2590,81,26.196392541343332,579,0
2591,184,51.890114723706894,337,0
2592,457,28.045717460397015,670,0
2593,224,8.227011499663234,185,0
2594,85,12.523343163333,84,0
2595,134,63.51492367599478,90,0
2596,377,56.96629347566058,289,0
2597,160,9.94593973215684,390,0
2598,254,24.94872971774552,239,0
2599,288,82.13860997599313,38,0
2600,431,23.48806190083136,509,0
2601,339,72.91587774016676,29,0
2602,121,10.646318283202316,157,0
2603,384,54.203438997958756,30,0
2604,68,73.37674649165002,714,0
2605,286,31.47592451420683,492,0
2606,266,55.15097848351246,262,0
2607,190,29.864695103420473,35,0
2608,405,65.92287748875975,30,0
2609,318,49.612619466046446,75,0
2610,369,79.57472265861297,633,0
2611,29,46.57673465349719,677,0
2612,238,67.13424480462132,43,0
2613,227,10.148208917015086,574,0
2614,491,42.266811290234635,707,1
2615,367,83.84261580035907,616,0
2616,214,23.724251012987246,292,0
2617,315,47.746890961496504,726,1
2618,427,16.512163796637353,647,0
2619,22,58.45109404410304,473,0
2620,211,76.89394448458016,405,0
2621,350,78.11291507772302,440,0
2622,228,26.89012833214471,483,0
2623,282,71.61011641953627,7,0
2624,420,88.14119813432606,585,0
2625,203,45.476820461845634,743,0
2626,284,79.83941407756967,448,0
2627,404,78.45656085479082,4,0
2628,364,5.704726996032539,93,0
2629,62,30.141199254804686,769,0
2630,391,83.41683157219893,312,0
2631,153,33.57980978180199,603,0
2632,429,22.11986642409718,237,0
2633,442,80.45875889297054,520,0
2634,445,54.84934180561133,369,0
2635,156,74.80116404482902,38,0
2636,151,86.756051793994,298,0
2637,467,36.18750047948582,94,0
2638,402,61.97570965654538,799,0
2639,473,29.04902066611585,375,0
2640,159,69.35207987707895,195,0
2641,352,64.08421690424821,497,0
2642,384,42.74133780706706,550,0
2643,106,61.29815703134409,1,0
2644,8,49.399827429801874,515,0
2645,279,9.340101997005295,292,0
2646,160,81.82209209387918,590,0
2647,318,44.666956357564054,488,0
2648,220,51.715852458519805,315,0
2649,76,18.640732101143286,36,0
2650,380,12.11949064234783,131,0
2651,460,71.26427946936123,766,0
2652,450,70.4583939514072,94,0
2653,387,50.80823007754539,69,0
2654,225,38.747689885587086,525,0
2655,170,51.640743315816714,674,0
2656,307,64.27656223169251,50,0
2657,485,30.63026930567842,381,0
2658,171,25.29664118078745,112,0
2659,399,35.61361736480979,81,0
2660,373,29.985572251356164,589,0
2661,27,24.223219430683656,397,0
2662,79,49.262821705913865,59,0
2663,429,18.69075570132383,360,0
2664,66,73.16926049140471,509,0
2665,174,7.493302150143008,541,0
2666,443,32.783247832804406,750,0
2667,261,20.103760476941886,686,0
2668,178,23.06120536470371,718,0
2669,394,77.0562878645826,0,0
2670,47,39.84559970877922,167,0
2671,198,47.84571419131559,272,0
2672,257,20.304277745064894,276,0
2673,187,28.94244645212545,13,0
2674,190,50.929108694109146,491,0
2675,198,12.425501754436123,746,0
2676,409,87.69743120619124,92,0
2677,38,10.109325239113474,759,0
2678,326,64.42996331311397,444,0
2679,52,6.451348430695419,768,0
2680,462,43.21871153191276,1,0
2681,138,30.065271027314576,14,0
2682,163,36.67001785326559,78,0
2683,366,67.42314713629324,205,0
2684,282,13.287849729398854,530,0
2685,320,20.064631857651378,525,0
2686,242,5.564287515092853,91,0
2687,101,79.14418675379626,555,0
2688,64,50.84427284619002,298,0
2689,439,62.80861641370322,14,0
2690,151,45.09150826444633,770,0
2691,275,48.08237401923619,288,0
2692,402,5.965565071998487,523,0
2693,3,28.27053030216287,432,0
2694,146,62.94587341082858,16,0
2695,343,57.791329414304684,497,0
2696,368,79.86837842054011,533,0
2697,140,25.096704920571486,310,0
2698,99,11.424415160204681,289,0
2699,182,39.39235116133724,419,0
2700,281,20.64778058331592,479,0
2701,439,14.944233302462536,707,0
2702,53,34.89189432834509,435,0
2703,103,30.60827216311869,278,0
2704,419,42.02534587195941,8,0
2705,75,37.43360062336403,508,0
2706,1,86.1241167904404,484,0
2707,242,8.426922438298167,220,0
2708,190,7.580136697026541,204,0
2709,355,75.0799354901296,686,0
2710,212,8.091850882863454,181,0
2711,23,36.75040691759236,707,0
2712,422,75.33867112926559,734,0
2713,411,63.4337929497256,742,0
2714,125,75.21361753428101,359,0
2715,400,39.13517680280718,436,0
2716,171,42.09223622231915,130,0
2717,479,51.451589299471976,224,0
2718,251,39.85556998320123,324,0
2719,346,9.277129589979925,564,0
2720,218,63.40577470973925,81,0
2721,251,52.88243129941601,332,0
2722,264,62.85839593460443,712,0
2723,333,23.935833622659324,67,0
2724,405,5.9833689333427635,265,0
2725,106,84.44682835020441,362,0
2726,304,54.951589807894024,523,0
2727,431,73.2375692222911,409,0
2728,198,39.344275042883986,731,0
2729,463,78.48867185930946,692,0
2730,57,27.169143816860398,224,0
2731,404,63.892029506833616,178,0
2732,373,64.37083548075147,225,0
2733,440,68.37452928872543,603,0
2734,314,18.726292484318833,377,0
2735,42,41.25089979896786,199,0
2736,156,83.98298820639212,101,0
2737,200,39.22444363883721,345,0
2738,450,34.79180166398609,530,0
2739,161,58.90083500740146,314,0
2740,302,74.03847707114458,296,0
2741,307,8.23705029709908,48,0
2742,418,39.22778959366351,464,0
2743,264,17.179699712204,752,0
2744,247,84.25198567939049,732,1
2745,354,12.622254676634853,238,0
2746,497,29.47361181945607,238,0
2747,328,54.40813371590886,296,0
2748,66,53.06732505059027,148,0
2749,357,9.16706329375943,349,0
2750,200,22.41922170788094,568,0
2751,60,71.06609761357805,629,0
2752,119,39.254032862989796,310,0
2753,78,44.72121196387523,44,0
2754,411,57.715310257319146,475,0
2755,484,8.351874844677752,161,0
2756,114,66.3392143771666,331,0
2757,241,24.0634643422175,383,0
2758,122,53.3114018162349,383,0
2759,477,76.14283167821456,68,0
2760,97,72.60412179820796,139,0
2761,244,69.40971531699005,327,0
2762,97,83.72450125248585,276,0
2763,155,17.834436530108995,580,0
2764,478,16.48792198910779,269,0
2765,94,55.1032526149606,536,0
2766,392,59.471148144947534,776,0
2767,158,65.82467319714559,429,0
2768,234,81.02035540241314,11,0
2769,382,89.79339539490901,350,0
2770,476,81.75287797939993,92,0
2771,21,27.820459039755637,701,0
2772,257,36.234933090584235,163,0
2773,23,14.022781050233002,511,0
2774,241,72.46101683648335,460,0
2775,348,16.326453401766884,447,0
2776,0,28.67176887699442,172,0
2777,145,62.225462859812595,214,0
2778,338,87.81887004851747,159,0
2779,282,25.287945927135688,605,0
2780,3,30.25742835337041,546,0
2781,86,31.313959310189183,36,0
2782,273,89.8216635836555,134,0
2783,175,29.786009953320935,622,0
2784,231,42.40052910190892,52,0
2785,454,26.547054863458918,684,0
2786,493,16.840825323468774,473,0
2787,20,79.25116132736541,375,0
2788,394,33.42556666404011,200,0
2789,121,73.78011887932234,775,0
2790,189,16.620876986631046,349,0
2791,3,31.175039569530437,511,0
2792,63,10.67405539340944,652,0
2793,479,5.156662204370339,247,0
2794,100,66.83394457674027,147,0
2795,221,9.028360222914781,244,0
2796,100,73.28470507942468,83,0
2797,324,51.88487582820287,274,0
2798,88,67.71296875498413,197,0
2799,141,66.70249252865051,286,0
2800,356,8.590615102385822,169,0
2801,416,10.922297299272593,275,0
2802,440,17.658548159396265,209,1
2803,383,62.62792981833416,23,0
2804,78,85.24362937186804,259,0
2805,157,33.09376779332545,36,0
2806,92,40.793037254635784,249,0
2807,404,57.91609247643917,97,0
2808,234,17.966062389068092,725,0
2809,228,49.80166837342789,10,0
2810,420,18.20253278058313,24,0
2811,216,37.349229182824104,439,0
2812,352,65.066718411799,381,0
2813,262,75.43171939880651,615,0
2814,19,11.937459233748884,439,0
2815,130,57.91789434139119,242,0
2816,300,72.11394092599619,418,0
2817,469,83.61205795089168,17,0
2818,242,59.06784510496713,153,0
2819,278,39.657422934897916,557,0
2820,319,15.1982019875086,235,0
2821,469,71.08197517217812,281,1
2822,223,5.64308217385713,795,0
2823,314,32.43033841258135,763,0
2824,318,37.93585014695922,747,0
2825,138,59.716409798182454,302,0
2826,265,87.5156343284827,709,0
2827,204,19.3471962186684,758,0
2828,402,23.380730715633533,203,0
2829,244,61.60285651277665,388,0
2830,338,46.544360624259205,297,0
2831,208,45.06649097892884,451,0
2832,172,43.64431913601642,354,0
2833,303,52.1577079496723,394,0
2834,329,37.31627898030092,420,0
2835,476,40.6078164966338,175,0
2836,339,46.803492244225886,331,0
2837,271,9.750029714658865,434,0
2838,98,27.2545311909347,762,0
2839,137,69.60966066783692,570,0
2840,412,52.92266095657285,146,0
2841,177,51.865990209410946,122,0
2842,81,80.66476461715021,399,0
2843,367,37.99215345908809,470,0
2844,194,64.0476327527899,528,0
2845,41,12.41634282215486,219,0
2846,410,86.16155734253756,48,0
2847,284,37.26173534673971,375,0
2848,266,77.85273277304339,694,0
2849,76,86.1349598845619,769,0
2850,230,17.99138510764794,706,0
2851,112,12.042498145831114,727,1
2852,135,38.472608150915434,279,0
2853,68,55.06589814675967,69,0
2854,411,79.34362860092386,77,0
2855,443,33.887081873454434,671,0
2856,228,23.324283800082448,413,0
2857,339,63.348382709111895,748,0
2858,193,81.89197911521788,52,0
2859,143,83.83459589058931,737,0
2860,3,81.76992626705048,271,0
2861,265,74.92755234626296,578,0
2862,431,36.25414510520961,420,0
2863,231,56.24927637956991,299,0
2864,224,79.08932658179917,751,0
2865,367,7.578876606028333,52,0
2866,439,18.507893541251235,227,0
2867,353,17.41767876000918,455,0
2868,222,8.334220794147758,486,0
2869,450,69.26747664449994,677,0
2870,147,14.104034366782722,296,0
2871,68,37.71199762591614,598,0
2872,376,13.728951013320694,658,0
2873,90,51.254482331670964,103,0
2874,483,54.93919092888639,310,0
2875,433,5.911623628255669,553,0
2876,45,26.947508614046804,372,0
2877,403,78.92516504645894,108,0
2878,31,30.20528685850103,109,0
2879,286,82.91617815740624,635,0
2880,319,73.6480992400502,470,0
2881,378,18.440726062937365,471,0
2882,462,45.11882482146324,515,0
2883,399,22.293385427684818,160,0
2884,337,51.795322472306395,100,0
2885,120,75.1516401481907,378,0
2886,112,57.92939309379837,533,0
2887,36,58.93658687199442,711,0
2888,294,31.67761535838886,99,0
2889,72,46.30871894063958,624,0
2890,224,23.412254665603744,6,0
2891,82,72.91562272915554,768,0
2892,444,12.861051337991924,590,0
2893,179,28.791056690310686,213,0
2894,476,35.16349796335338,111,0
2895,388,24.928147472947366,487,0
2896,148,5.015791313876655,531,0
2897,424,34.21091360915352,465,0
2898,65,66.19127801898946,65,0
2899,228,85.352721312348,780,0
2900,81,40.99970716763206,285,0
2901,406,68.95578876040119,494,0
2902,273,39.63277997648197,250,0
2903,168,41.7864556529597,479,0
2904,0,55.62304322868637,606,0
2905,159,62.72784337562225,501,0
2906,148,32.93676790116125,538,0
2907,150,56.15118519051525,765,0
2908,225,31.50064746478023,415,0
2909,148,31.82769414567643,572,0
2910,266,47.90687830413537,507,0
2911,495,5.991841111850813,188,0
2912,375,61.805468552616475,118,0
2913,267,89.45909080441525,94,0
2914,364,81.71949298638896,533,0
2915,97,8.304238232675926,589,0
2916,286,15.66406318858752,343,0
2917,25,30.21168848935692,469,0
2918,49,66.72680470503255,501,0
2919,73,38.528878772364955,519,0
2920,460,38.600068346244015,52,0
2921,25,79.60510909761061,582,0
2922,451,44.384361139347504,319,0
2923,440,10.640678159828639,491,0
2924,280,31.716706338208056,679,0
2925,109,18.763015662493416,80,0
2926,393,24.631587453160375,376,0
2927,466,75.66740397425333,468,0
2928,357,67.66201838137528,493,0
2929,449,42.879263004022725,600,0
2930,181,25.380047306910015,500,0
2931,296,28.520104623479796,31,0
2932,417,51.321281941278855,682,0
2933,205,39.83217336028775,320,0
2934,366,11.562426781802426,370,0
2935,339,19.973819415998197,472,0
2936,423,75.23908592111331,531,0
2937,266,65.6489592993974,747,0
2938,54,14.427686822601665,407,0
2939,262,43.51207248599625,750,0
2940,271,84.00344073859593,674,0
2941,40,83.35831015154906,146,0
2942,25,61.9067653080869,355,0
2943,444,54.84973348873378,177,0
2944,22,60.598353691776836,60,0
2945,14,17.679758519702144,621,0
2946,297,78.1384078769815,688,0
2947,276,74.23482038386844,437,0
2948,478,44.30829435063163,54,0
2949,455,59.57529808188438,323,0
2950,480,82.29032739001127,789,0
2951,447,73.84003933728457,83,0
2952,250,30.7911603681686,507,0
2953,81,70.75663520482145,114,0
2954,386,16.838067370446005,210,0
2955,321,74.29934910369747,733,0
2956,87,11.623974924926728,623,0
2957,186,83.12287837643062,764,0
2958,58,17.740726553901375,480,0
2959,191,65.52084342923665,640,0
2960,180,67.40459102425285,378,0
2961,363,84.83432341592004,681,0
2962,66,12.924614200299336,148,0
2963,41,38.64197503387607,313,0
2964,166,44.5977357837614,540,0
2965,221,18.923138390447264,63,0
2966,54,70.3907697464679,390,0
2967,408,23.56062786499619,263,0
2968,233,26.78781146238809,402,0
2969,233,19.026076368091132,738,0
2970,387,16.503626408738775,425,0
2971,392,68.12115587923074,705,0
2972,16,37.285086199020476,630,0
2973,64,20.550172294685073,142,0
2974,241,65.53085675354143,712,0
2975,246,64.31499010213355,387,0
2976,76,20.865787389567085,15,0
2977,138,11.08921356057108,644,0
2978,491,22.19502259690632,601,0
2979,116,80.06651006194345,150,0
2980,105,80.38096283876379,201,0
2981,306,28.174652614941003,678,0
2982,201,89.42904774978554,597,0
2983,350,23.013055381938095,71,0
2984,400,59.96357214266248,38,0
2985,374,23.663070501447983,366,0
2986,468,89.15064840590074,601,0
2987,235,79.9799487413927,135,0
2988,479,65.94674288119415,476,0
2989,229,77.1430746319116,36,0
2990,321,32.03459294099356,248,0
2991,183,15.451320907315097,612,0
2992,300,67.81268305918871,767,0
2993,173,63.203563525085414,640,0
2994,406,81.19475788234897,465,0
2995,380,79.09783000730003,393,0
2996,357,89.07120720019063,423,1
2997,141,20.1357552589183,756,0
2998,238,83.24046217706288,424,0
2999,28,74.28494368268177,17,0
3000,43,37.59544547145064,160,0
3001,160,53.08907439376857,694,0
3002,159,57.75865918454678,293,0
3003,469,76.66816210942753,313,0
3004,328,56.943702125402744,504,0
3005,382,7.238992826050061,656,0
3006,394,38.55468141780433,375,0
3007,332,79.76469280542642,296,1
3008,438,38.96341571061357,575,0
3009,60,10.223835701697295,547,0
3010,20,70.94178796282627,616,0
3011,185,83.2796476654139,736,0
3012,121,28.039502010290228,367,0
3013,64,26.549823535424352,129,0
3014,401,33.677179173331666,598,0
3015,72,79.66759348675347,354,0
3016,329,85.2013567984871,659,0
3017,370,17.026326605538742,51,0
3018,495,88.30727282583344,83,0
3019,265,81.814191427657,667,0
3020,378,52.95400696781027,489,0
3021,413,59.390488712099135,62,0
3022,44,6.241385226546809,523,0
3023,370,22.095503920640102,719,0
3024,158,87.86101321121599,162,0
3025,144,84.49986524195734,534,0
3026,77,80.7742967764661,440,0
3027,56,57.572877303893655,455,0
3028,225,89.61139508411605,121,0
3029,462,87.21213236100557,700,0
3030,302,59.28735653688072,643,0
3031,375,31.969587331165528,266,0
3032,245,74.64850050411583,756,0
3033,425,87.90411259061504,538,0
3034,233,17.404067462807674,62,0
3035,498,70.82828743570872,61,0
3036,168,55.50054721003281,456,0
3037,302,71.20113719957388,359,0
3038,241,41.70750488545943,300,0
3039,246,36.361934387674026,249,0
3040,431,47.379209759764606,662,0
3041,257,58.54366808849102,510,0
3042,348,31.89713223705167,777,0
3043,411,70.13041459718396,471,0
3044,277,58.13975283416295,182,0
3045,29,86.089411937814,198,0
3046,489,32.84972904909101,585,0
3047,114,66.55136815582125,270,0
3048,100,12.208104841877093,561,0
3049,435,78.09425248789871,100,0
3050,376,85.23626175631287,197,0
3051,283,36.724338377373904,258,0
3052,64,41.47452103432033,137,0
3053,75,17.985259688732594,211,0
3054,121,60.697446626427286,255,0
3055,282,59.430740895095425,298,0
3056,38,16.199366918362735,277,0
3057,24,11.232104798657655,358,0
3058,283,8.144473021040923,140,0
3059,39,54.180358868465646,726,0
3060,219,83.06029715650311,611,0
3061,396,72.72399642463284,330,0
3062,71,50.89490469845436,642,0
3063,188,58.679045318616524,98,0
3064,141,53.27610535921438,22,0
3065,256,21.171563430034325,588,0
3066,192,46.74417007352401,159,0
3067,182,76.080786036707,247,0
3068,230,76.82094179160441,195,0
3069,27,86.46007732652934,299,0
3070,23,23.37026369655376,25,0
3071,492,47.09529260589993,472,0
3072,362,61.69867454127843,114,0
3073,365,19.638263659357836,306,0
3074,367,44.824399760264086,105,0
3075,367,61.46851653643205,641,0
3076,159,12.079621620710922,678,0
3077,485,32.160077008989475,320,0
3078,448,54.61776176978317,159,0
3079,4,9.20791358290461,424,0
3080,94,78.37174043186306,276,0
3081,367,24.99157367101292,99,0
3082,107,62.50112888588955,404,0
3083,486,45.580722506235894,302,0
3084,251,77.81363490925804,674,0
3085,440,78.51647185399145,540,0
3086,192,57.227648858802155,695,0
3087,453,9.935949382318151,275,0
3088,211,36.10723777513324,48,0
3089,273,85.33697034476744,262,0
3090,41,18.63635327603268,449,0
3091,459,51.269887669872546,757,0
3092,24,89.21700019910837,585,0
3093,9,47.479895584200825,660,0
3094,212,83.42752394663567,735,0
3095,390,71.75993494739392,442,0
3096,13,17.010383838658655,210,0
3097,488,37.889407964275804,460,0
3098,204,48.87085119145494,220,0
3099,41,27.350142978397567,783,0
3100,427,12.183276657495098,519,0
3101,407,35.9270872474862,537,0
3102,470,76.35422694902634,730,0
3103,101,24.256301557416954,734,0
3104,179,81.33593647794078,368,0
3105,43,9.996625688487999,464,0
3106,185,64.05546760666049,354,0
3107,92,78.97025757606902,187,0
3108,376,78.09864508846373,594,0
3109,129,17.367845657479258,283,0
3110,447,56.48085446391832,436,0
3111,310,88.66489110326725,734,0
3112,24,23.291274254423353,73,0
3113,451,49.61550018404797,344,0
3114,422,27.224438426957835,681,0
3115,243,86.08521350914098,623,0
3116,136,19.95939611187824,375,0
3117,49,58.63992714658454,204,0
3118,234,80.63563029669665,454,0
3119,268,58.58904390533326,717,0
3120,389,84.84662654236584,361,0
3121,238,72.58497798162243,721,0
3122,135,73.66567086109963,277,0
3123,335,79.3602792120939,69,0
3124,167,72.78226493537485,65,0
3125,350,32.411117610427006,547,0
3126,299,19.817462318965127,369,0
3127,236,19.485796583363996,344,0
3128,250,5.682636405441333,458,0
3129,120,80.73820206091229,35,0
3130,90,80.55146938388235,688,0
3131,95,34.98225712092308,442,0
3132,12,61.392645395724195,445,0
3133,339,87.40281640456487,633,0
3134,178,57.85111402149338,194,0
3135,246,13.439295381533436,408,0
3136,66,63.854267747374244,252,0
3137,437,88.94247921976181,375,0
3138,166,85.10489375208091,675,0
3139,43,85.4106983724715,90,0
