bill_id,line_no,sku_code,description,quantity,unit_price,line_total,is_blacklisted_phrase,fraud_risk_score
BILL00080,21,SKU00477,Cooking oil 1L,1,426.21,426.21,0,0.0
BILL00080,22,SKU01159,Soft drink 2L,2,697.65,1395.3,0,0.0
BILL00080,23,SKU01723,Packaged biscuits,4,681.27,2725.08,0,0.406
BILL00080,24,SKU01841,Soft drink 2L,7,284.01,1988.07,0,0.0
BILL00080,25,SKU01535,Instant noodles,2,295.37,590.74,0,0.0
BILL00080,26,SKU00334,Fresh apples,7,199.2,1394.4,0,0.0
BILL00080,27,SKU02989,Cooking oil 1L,3,296.74,890.22,0,0.0
BILL00080,28,SKU01272,Packaged biscuits,1,470.87,470.87,0,0.0
BILL00080,29,SKU01301,Instant noodles,5,617.9,3089.5,0,0.359
BILL00080,30,SKU00718,Instant noodles,8,273.93,2191.44,0,0.238
BILL00080,31,SKU01061,Rice 5kg,8,147.23,1177.84,0,0.0
BILL00080,32,SKU00546,Instant noodles,6,561.07,3366.42,0,0.395
BILL00080,33,SKU00028,Instant noodles,6,524.97,3149.82,0,0.463
BILL00080,34,SKU01118,Detergent powder,8,24.18,193.44,0,0.0
BILL00080,35,SKU00901,Rice 5kg,4,383.11,1532.44,0,0.0
BILL00080,36,SKU01132,Instant noodles,5,750.1,3750.5,0,0.243
BILL00080,37,SKU00892,Rice 5kg - MANUAL OVERRIDE,6,114.98,689.88,1,0.794
BILL00080,38,SKU00806,Toothpaste family pack,4,329.98,1319.92,0,0.0
BILL00080,39,SKU02310,Soft drink 2L,3,341.62,1024.86,0,0.0
BILL00080,40,SKU01848,Packaged biscuits,6,301.56,1809.36,0,0.0
BILL00080,41,SKU00088,Fresh apples,6,773.4,4640.4,0,0.243
BILL00080,42,SKU01746,Chocolate bar - CUSTOM PRICE OVERRIDE,2,619.87,1239.74,1,0.926
BILL00080,43,SKU00040,Toothpaste family pack,2,526.62,1053.24,0,0.0
BILL00080,44,SKU01465,Rice 5kg,7,642.08,4494.56,0,0.276
BILL00080,45,SKU00411,Chocolate bar,2,789.39,1578.78,0,0.0
BILL00080,46,SKU02353,Toothpaste family pack,8,683.09,5464.72,0,0.505
BILL00080,47,SKU02298,Rice 5kg,3,300.31,900.93,0,0.0
BILL00081,1,SKU02641,Chocolate bar,6,177.24,1063.44,0,0.0
BILL00081,2,SKU00193,Instant noodles,2,333.17,666.34,0,0.0
BILL00081,3,SKU02012,Chocolate bar,1,300.92,300.92,0,0.0
BILL00081,4,SKU01744,Fresh apples,8,380.77,3046.16,0,0.589
BILL00081,5,SKU00100,Toothpaste family pack - CUSTOM PRICE OVERRIDE,3,468.63,1405.89,1,0.864
BILL00081,6,SKU01755,Shampoo bottle,3,572.22,1716.66,0,0.0
BILL00081,7,SKU00600,Packaged biscuits - UNBILLED ITEM,6,27.79,166.74,1,0.823
BILL00081,8,SKU01431,Chocolate bar - MANUAL OVERRIDE,7,185.04,1295.28,1,0.805
BILL00081,9,SKU00111,Fresh apples,2,162.66,325.32,0,0.0
BILL00081,10,SKU02904,Instant noodles,2,235.9,471.8,0,0.0
BILL00081,11,SKU01281,Rice 5kg,6,422.09,2532.54,0,0.297
BILL00081,12,SKU01446,Shampoo bottle,1,322.86,322.86,0,0.0
BILL00081,13,SKU02141,Fresh apples,4,142.48,569.92,0,0.0
BILL00081,14,SKU00168,Rice 5kg,3,101.65,304.95,0,0.0
BILL00081,15,SKU01893,Shampoo bottle,2,665.84,1331.68,0,0.0
BILL00081,16,SKU00403,Instant noodles,5,734.12,3670.6,0,0.421
BILL00081,17,SKU02215,Rice 5kg,5,655.42,3277.1,0,0.493
BILL00082,1,SKU00831,Instant noodles - CUSTOM PRICE OVERRIDE,5,428.12,2140.6,1,1.0
BILL00082,2,SKU01279,Rice 5kg,5,446.12,2230.6,0,0.382
BILL00082,3,SKU00623,Fresh apples,6,438.66,2631.96,0,0.305
BILL00082,4,SKU01748,Chocolate bar,4,239.36,957.44,0,0.0
BILL00082,5,SKU02759,Cooking oil 1L,3,246.96,740.88,0,0.0
BILL00082,6,SKU01328,Rice 5kg,6,497.73,2986.38,0,0.308
BILL00082,7,SKU02668,Detergent powder,5,733.23,3666.15,0,0.582
BILL00082,8,SKU01362,Detergent powder,5,720.62,3603.1,0,0.353
BILL00082,9,SKU01548,Toothpaste family pack,7,712.04,4984.28,0,0.595
BILL00082,10,SKU00799,Instant noodles,4,252.2,1008.8,0,0.0
BILL00082,11,SKU00711,Fresh apples,2,390.57,781.14,0,0.0
BILL00082,12,SKU01769,Detergent powder,7,611.59,4281.13,0,0.545
BILL00082,13,SKU02218,Instant noodles,2,179.66,359.32,0,0.0
BILL00082,14,SKU01254,Toothpaste family pack,3,308.38,925.14,0,0.0
BILL00082,15,SKU02988,Toothpaste family pack,8,534.85,4278.8,0,0.443
BILL00082,16,SKU00191,Rice 5kg,2,33.73,67.46,0,0.0
BILL00082,17,SKU02216,Detergent powder,2,723.72,1447.44,0,0.0
BILL00082,18,SKU01036,Cooking oil 1L,6,445.66,2673.96,0,0.485
BILL00082,19,SKU02091,Toothpaste family pack,3,667.49,2002.47,0,0.541
BILL00083,1,SKU02398,Chocolate bar,5,346.29,1731.45,0,0.0
BILL00083,2,SKU01939,Instant noodles,7,286.88,2008.16,0,0.422
BILL00083,3,SKU00226,Chocolate bar,5,527.88,2639.4,0,0.414
BILL00083,4,SKU00547,Rice 5kg,3,680.67,2042.01,0,0.344
BILL00083,5,SKU00984,Fresh apples,8,770.93,6167.44,0,0.364
BILL00083,6,SKU02676,Instant noodles,7,642.36,4496.52,0,0.2
BILL00083,7,SKU02871,Rice 5kg - VOID AND REENTER,4,659.46,2637.84,1,1.0
BILL00083,8,SKU00376,Packaged biscuits,3,586.72,1760.16,0,0.0
BILL00083,9,SKU01552,Soft drink 2L,2,510.69,1021.38,0,0.0
BILL00083,10,SKU02338,Rice 5kg,6,598.97,3593.82,0,0.372
BILL00083,11,SKU02861,Soft drink 2L,6,489.57,2937.42,0,0.307
BILL00083,12,SKU02501,Detergent powder,6,32.07,192.42,0,0.0
BILL00084,1,SKU02252,Fresh apples,5,523.21,2616.05,0,0.26
BILL00084,2,SKU02519,Fresh apples,2,376.94,753.88,0,0.0
BILL00084,3,SKU00715,Cooking oil 1L,4,64.39,257.56,0,0.0
BILL00084,4,SKU00297,Cooking oil 1L,3,700.79,2102.37,0,0.376
BILL00084,5,SKU02580,Rice 5kg,7,89.14,623.98,0,0.0
BILL00084,6,SKU00717,Packaged biscuits,1,442.24,442.24,0,0.0
BILL00084,7,SKU00204,Shampoo bottle,6,588.16,3528.96,0,0.594
BILL00084,8,SKU02660,Rice 5kg,8,479.41,3835.28,0,0.28
BILL00085,1,SKU00259,Chocolate bar,7,734.28,5139.96,0,0.232
BILL00085,2,SKU02725,Toothpaste family pack,2,695.03,1390.06,0,0.0
BILL00085,3,SKU02228,Soft drink 2L,2,100.29,200.58,0,0.0
BILL00085,4,SKU02598,Cooking oil 1L,6,513.34,3080.04,0,0.259
BILL00085,5,SKU01463,Cooking oil 1L,2,263.93,527.86,0,0.0
BILL00085,6,SKU01868,Cooking oil 1L,3,688.58,2065.74,0,0.567
BILL00085,7,SKU01337,Rice 5kg,1,719.1,719.1,0,0.0
BILL00085,8,SKU02003,Fresh apples,4,657.47,2629.88,0,0.4
BILL00085,9,SKU01453,Rice 5kg,5,296.8,1484.0,0,0.0
BILL00085,10,SKU02617,Fresh apples,4,730.41,2921.64,0,0.219
BILL00085,11,SKU01936,Soft drink 2L,4,391.39,1565.56,0,0.0
BILL00085,12,SKU01713,Shampoo bottle,1,631.87,631.87,0,0.0
BILL00085,13,SKU00236,Packaged biscuits - NO RECORD IN MASTER,2,36.23,72.46,1,0.77
BILL00085,14,SKU02771,Detergent powder,4,799.23,3196.92,0,0.418
BILL00085,15,SKU01754,Toothpaste family pack,5,89.56,447.8,0,0.0
BILL00085,16,SKU02146,Fresh apples,1,577.7,577.7,0,0.0
BILL00085,17,SKU01645,Instant noodles,5,120.02,600.1,0,0.0
BILL00085,18,SKU01799,Rice 5kg,1,531.36,531.36,0,0.0
BILL00085,19,SKU02108,Detergent powder,2,106.33,212.66,0,0.0
BILL00085,20,SKU00635,Packaged biscuits,3,776.32,2328.96,0,0.518
BILL00085,21,SKU01244,Instant noodles,7,268.03,1876.21,0,0.0
BILL00085,22,SKU00643,Fresh apples,5,70.99,354.95,0,0.0
BILL00085,23,SKU00902,Rice 5kg,7,250.82,1755.74,0,0.0
BILL00085,24,SKU00896,Instant noodles,3,119.73,359.19,0,0.0
BILL00085,25,SKU01617,Packaged biscuits,6,159.51,957.06,0,0.0
BILL00085,26,SKU01079,Rice 5kg,2,450.16,900.32,0,0.0
BILL00085,27,SKU01535,Soft drink 2L,8,791.28,6330.24,0,0.217
BILL00085,28,SKU01904,Shampoo bottle,7,359.02,2513.14,0,0.226
BILL00085,29,SKU01355,Rice 5kg,7,589.75,4128.25,0,0.588
BILL00085,30,SKU00935,Packaged biscuits,6,228.84,1373.04,0,0.0
BILL00085,31,SKU02675,Shampoo bottle - VOID AND REENTER,3,585.36,1756.08,1,0.829
BILL00085,32,SKU02141,Detergent powder,2,260.8,521.6,0,0.0
BILL00085,33,SKU02215,Shampoo bottle,3,143.46,430.38,0,0.0
BILL00085,34,SKU00735,Soft drink 2L,5,82.17,410.85,0,0.0
BILL00085,35,SKU00914,Instant noodles,8,241.4,1931.2,0,0.0
BILL00085,36,SKU00564,Toothpaste family pack,4,566.11,2264.44,0,0.433
BILL00085,37,SKU01901,Instant noodles,5,776.66,3883.3,0,0.387
BILL00085,38,SKU00745,Shampoo bottle,4,733.49,2933.96,0,0.56
BILL00085,39,SKU02775,Toothpaste family pack,1,194.11,194.11,0,0.0
BILL00085,40,SKU01608,Detergent powder,6,766.19,4597.14,0,0.334
BILL00085,41,SKU01722,Toothpaste family pack,2,750.78,1501.56,0,0.0
BILL00085,42,SKU01882,Detergent powder,1,588.99,588.99,0,0.0
BILL00085,43,SKU01231,Toothpaste family pack,6,770.07,4620.42,0,0.443
BILL00085,44,SKU02416,Packaged biscuits,3,250.04,750.12,0,0.0
BILL00085,45,SKU01902,Fresh apples,3,551.44,1654.32,0,0.0
BILL00085,46,SKU01277,Rice 5kg,6,365.98,2195.88,0,0.245
BILL00085,47,SKU02352,Rice 5kg,2,148.65,297.3,0,0.0
BILL00085,48,SKU00974,Toothpaste family pack,8,152.05,1216.4,0,0.0
BILL00085,49,SKU02595,Rice 5kg,4,86.81,347.24,0,0.0
BILL00085,50,SKU00340,Packaged biscuits,2,75.61,151.22,0,0.0
BILL00085,51,SKU00108,Cooking oil 1L,3,99.33,297.99,0,0.0
BILL00085,52,SKU02691,Chocolate bar,2,260.32,520.64,0,0.0
BILL00085,53,SKU02855,Detergent powder,2,463.23,926.46,0,0.0
BILL00085,54,SKU00230,Instant noodles,7,476.64,3336.48,0,0.436
BILL00085,55,SKU00596,Fresh apples,3,148.28,444.84,0,0.0
BILL00085,56,SKU02357,Detergent powder,3,494.54,1483.62,0,0.0
BILL00085,57,SKU02048,Fresh apples,3,446.86,1340.58,0,0.0
BILL00085,58,SKU01539,Instant noodles,6,424.44,2546.64,0,0.493
BILL00085,59,SKU01616,Chocolate bar,8,596.48,4771.84,0,0.307
BILL00085,60,SKU00319,Soft drink 2L,6,295.93,1775.58,0,0.0
BILL00085,61,SKU00608,Chocolate bar,2,289.85,579.7,0,0.0
BILL00085,62,SKU02522,Toothpaste family pack,2,63.62,127.24,0,0.0
BILL00085,63,SKU00139,Soft drink 2L - CUSTOM PRICE OVERRIDE,1,529.13,529.13,1,0.904
BILL00085,64,SKU01928,Packaged biscuits,2,425.17,850.34,0,0.0
BILL00085,65,SKU00006,Packaged biscuits,4,265.17,1060.68,0,0.0
BILL00085,66,SKU02672,Instant noodles,4,635.62,2542.48,0,0.592
BILL00085,67,SKU02352,Rice 5kg,3,175.2,525.6,0,0.0
BILL00085,68,SKU02837,Detergent powder - FREE ITEM DO NOT SCAN,3,778.44,2335.32,1,1.0
BILL00086,1,SKU00110,Shampoo bottle,5,167.3,836.5,0,0.0
BILL00086,2,SKU01199,Detergent powder,8,63.08,504.64,0,0.0
BILL00086,3,SKU02999,Detergent powder,5,492.53,2462.65,0,0.26
BILL00086,4,SKU02668,Detergent powder,5,539.51,2697.55,0,0.436
BILL00086,5,SKU02316,Packaged biscuits,3,791.96,2375.88,0,0.201
BILL00086,6,SKU02294,Shampoo bottle - VOID AND REENTER,2,654.28,1308.56,1,0.846
BILL00086,7,SKU01381,Fresh apples,8,587.36,4698.88,0,0.551
BILL00086,8,SKU02235,Cooking oil 1L,2,561.09,1122.18,0,0.0
BILL00086,9,SKU01014,Instant noodles,7,431.2,3018.4,0,0.334
BILL00086,10,SKU01760,Shampoo bottle - FREE ITEM DO NOT SCAN,5,236.81,1184.05,1,0.642
BILL00086,11,SKU02590,Packaged biscuits,7,62.22,435.54,0,0.0
BILL00086,12,SKU00012,Detergent powder,3,771.61,2314.83,0,0.524
BILL00086,13,SKU02042,Chocolate bar,8,679.06,5432.48,0,0.237
BILL00086,14,SKU01077,Toothpaste family pack,2,516.74,1033.48,0,0.0
BILL00086,15,SKU01654,Packaged biscuits,6,415.97,2495.82,0,0.394
BILL00086,16,SKU00847,Toothpaste family pack,1,634.47,634.47,0,0.0
BILL00086,17,SKU00211,Chocolate bar,7,483.55,3384.85,0,0.346
BILL00086,18,SKU01013,Chocolate bar - VOID AND REENTER,6,720.3,4321.8,1,1.0
BILL00086,19,SKU00052,Chocolate bar,2,382.17,764.34,0,0.0
BILL00086,20,SKU01247,Shampoo bottle,2,428.07,856.14,0,0.0
BILL00086,21,SKU02481,Detergent powder,4,623.28,2493.12,0,0.227
BILL00086,22,SKU00517,Fresh apples,8,717.51,5740.08,0,0.422
BILL00086,23,SKU01309,Cooking oil 1L,8,743.76,5950.08,0,0.401
BILL00086,24,SKU00665,Instant noodles,7,587.03,4109.21,0,0.488
BILL00086,25,SKU02760,Toothpaste family pack,7,477.6,3343.2,0,0.209
BILL00086,26,SKU02611,Soft drink 2L,1,152.53,152.53,0,0.0
BILL00086,27,SKU00065,Chocolate bar,1,435.82,435.82,0,0.0
BILL00086,28,SKU02016,Instant noodles,1,643.64,643.64,0,0.0
BILL00086,29,SKU02158,Packaged biscuits - UNBILLED ITEM,3,302.61,907.83,1,0.93
BILL00086,30,SKU01593,Detergent powder,8,145.5,1164.0,0,0.0
BILL00086,31,SKU00453,Detergent powder,2,395.97,791.94,0,0.0
BILL00086,32,SKU00114,Detergent powder,4,215.66,862.64,0,0.0
BILL00086,33,SKU00316,Shampoo bottle - MANUAL OVERRIDE,1,739.36,739.36,1,0.917
BILL00086,34,SKU01429,Rice 5kg,5,156.59,782.95,0,0.0
BILL00086,35,SKU02579,Fresh apples,4,474.19,1896.76,0,0.0
BILL00086,36,SKU02751,Cooking oil 1L,8,64.73,517.84,0,0.0
BILL00086,37,SKU02229,Detergent powder,4,626.67,2506.68,0,0.266
BILL00086,38,SKU02193,Fresh apples,1,178.71,178.71,0,0.0
BILL00086,39,SKU00088,Cooking oil 1L,5,356.89,1784.45,0,0.0
BILL00086,40,SKU01107,Instant noodles,1,542.08,542.08,0,0.0
BILL00086,41,SKU01699,Instant noodles,4,243.57,974.28,0,0.0
BILL00086,42,SKU01644,Fresh apples,3,527.78,1583.34,0,0.0
BILL00086,43,SKU02202,Shampoo bottle,5,282.59,1412.95,0,0.0
BILL00087,1,SKU01727,Fresh apples,8,234.88,1879.04,0,0.0
BILL00087,2,SKU00139,Fresh apples,1,743.92,743.92,0,0.0
BILL00087,3,SKU00973,Packaged biscuits,5,677.04,3385.2,0,0.236
BILL00087,4,SKU01027,Detergent powder - VOID AND REENTER,1,586.44,586.44,1,0.995
BILL00087,5,SKU00133,Cooking oil 1L,7,226.21,1583.47,0,0.0
BILL00087,6,SKU02912,Toothpaste family pack,6,122.88,737.28,0,0.0
BILL00087,7,SKU02950,Soft drink 2L,2,128.51,257.02,0,0.0
BILL00087,8,SKU00844,Cooking oil 1L,7,786.23,5503.61,0,0.268
BILL00087,9,SKU01483,Soft drink 2L - UNBILLED ITEM,4,508.29,2033.16,1,0.96
BILL00087,10,SKU00273,Chocolate bar,6,48.94,293.64,0,0.0
BILL00087,11,SKU00851,Shampoo bottle,6,263.75,1582.5,0,0.0
BILL00088,1,SKU01727,Fresh apples,1,709.8,709.8,0,0.0
BILL00088,2,SKU02315,Shampoo bottle,7,297.24,2080.68,0,0.383
BILL00088,3,SKU02807,Cooking oil 1L,4,488.97,1955.88,0,0.0
BILL00088,4,SKU00278,Toothpaste family pack,1,509.28,509.28,0,0.0
BILL00088,5,SKU00673,Instant noodles,3,333.5,1000.5,0,0.0
BILL00088,6,SKU00615,Soft drink 2L,1,552.21,552.21,0,0.0
BILL00088,7,SKU00570,Chocolate bar - UNBILLED ITEM,8,549.79,4398.32,1,0.967
BILL00088,8,SKU02476,Packaged biscuits - CUSTOM PRICE OVERRIDE,8,534.84,4278.72,1,1.0
BILL00088,9,SKU01709,Instant noodles,4,117.92,471.68,0,0.0
BILL00088,10,SKU02358,Rice 5kg,6,429.92,2579.52,0,0.323
BILL00088,11,SKU01630,Shampoo bottle,4,340.44,1361.76,0,0.0
BILL00088,12,SKU01348,Detergent powder,5,416.8,2084.0,0,0.303
BILL00088,13,SKU00213,Toothpaste family pack - MANUAL OVERRIDE,8,635.1,5080.8,1,0.948
BILL00088,14,SKU00204,Soft drink 2L,8,336.68,2693.44,0,0.285
BILL00088,15,SKU01220,Chocolate bar,1,396.38,396.38,0,0.0
BILL00088,16,SKU02700,Fresh apples,2,193.5,387.0,0,0.0
BILL00088,17,SKU02072,Shampoo bottle - FREE ITEM DO NOT SCAN,1,447.46,447.46,1,0.677
BILL00088,18,SKU02870,Cooking oil 1L - NO RECORD IN MASTER,2,217.39,434.78,1,0.857
BILL00088,19,SKU01027,Chocolate bar,1,789.74,789.74,0,0.0
BILL00088,20,SKU00668,Instant noodles,4,206.95,827.8,0,0.0
BILL00088,21,SKU00074,Detergent powder,4,734.14,2936.56,0,0.395
BILL00088,22,SKU02102,Chocolate bar,2,543.98,1087.96,0,0.0
BILL00088,23,SKU02394,Cooking oil 1L,6,161.5,969.0,0,0.0
BILL00088,24,SKU00032,Detergent powder,8,414.87,3318.96,0,0.578
BILL00088,25,SKU00143,Fresh apples,2,617.66,1235.32,0,0.0
BILL00088,26,SKU01128,Packaged biscuits,8,61.03,488.24,0,0.0
BILL00088,27,SKU01301,Soft drink 2L,8,114.08,912.64,0,0.0
BILL00088,28,SKU01721,Soft drink 2L,3,476.12,1428.36,0,0.0
BILL00088,29,SKU02468,Toothpaste family pack,2,299.89,599.78,0,0.0
BILL00088,30,SKU01892,Packaged biscuits,4,565.85,2263.4,0,0.286
BILL00088,31,SKU01924,Instant noodles,2,573.71,1147.42,0,0.0
BILL00088,32,SKU00609,Soft drink 2L,5,402.78,2013.9,0,0.543
BILL00088,33,SKU00040,Chocolate bar,8,419.28,3354.24,0,0.479
BILL00088,34,SKU02326,Rice 5kg,4,157.61,630.44,0,0.0
BILL00088,35,SKU01075,Chocolate bar,4,694.37,2777.48,0,0.526
BILL00088,36,SKU00914,Toothpaste family pack,8,252.3,2018.4,0,0.271
BILL00088,37,SKU01073,Rice 5kg,3,110.08,330.24,0,0.0
BILL00088,38,SKU02257,Soft drink 2L,1,482.31,482.31,0,0.0
BILL00088,39,SKU01066,Instant noodles,6,472.79,2836.74,0,0.514
BILL00088,40,SKU02842,Shampoo bottle,6,701.21,4207.26,0,0.517
BILL00088,41,SKU01473,Fresh apples,1,222.21,222.21,0,0.0
BILL00088,42,SKU02803,Detergent powder,7,353.44,2474.08,0,0.513
BILL00088,43,SKU01798,Fresh apples,7,576.85,4037.95,0,0.264
BILL00088,44,SKU00151,Cooking oil 1L,6,576.69,3460.14,0,0.581
BILL00088,45,SKU02646,Packaged biscuits - CUSTOM PRICE OVERRIDE,8,111.65,893.2,1,0.959
BILL00088,46,SKU02462,Soft drink 2L,6,747.09,4482.54,0,0.469
BILL00088,47,SKU01925,Soft drink 2L,7,302.76,2119.32,0,0.333
BILL00088,48,SKU01681,Cooking oil 1L - UNBILLED ITEM,3,596.2,1788.6,1,0.9
BILL00088,49,SKU01569,Rice 5kg,3,391.56,1174.68,0,0.0
BILL00088,50,SKU00551,Packaged biscuits,3,40.39,121.17,0,0.0
BILL00088,51,SKU00335,Soft drink 2L,7,449.31,3145.17,0,0.441
BILL00088,52,SKU00047,Fresh apples,1,488.66,488.66,0,0.0
BILL00088,53,SKU00884,Soft drink 2L,3,295.1,885.3,0,0.0
BILL00088,54,SKU00799,Shampoo bottle,7,328.31,2298.17,0,0.23
BILL00088,55,SKU02546,Shampoo bottle,4,391.35,1565.4,0,0.0
BILL00088,56,SKU01833,Cooking oil 1L - FREE ITEM DO NOT SCAN,1,558.75,558.75,1,0.985
BILL00088,57,SKU01990,Chocolate bar,6,564.11,3384.66,0,0.324
BILL00088,58,SKU01806,Fresh apples,1,649.07,649.07,0,0.0
BILL00088,59,SKU01733,Fresh apples,3,694.96,2084.88,0,0.371
BILL00088,60,SKU00583,Toothpaste family pack,5,62.46,312.3,0,0.0
BILL00088,61,SKU02035,Packaged biscuits,2,324.42,648.84,0,0.0
BILL00088,62,SKU00068,Chocolate bar,7,699.48,4896.36,0,0.373
BILL00088,63,SKU02008,Instant noodles,3,642.63,1927.89,0,0.0
BILL00088,64,SKU02078,Chocolate bar,2,620.21,1240.42,0,0.0
BILL00088,65,SKU02892,Rice 5kg,1,521.63,521.63,0,0.0
BILL00088,66,SKU02626,Fresh apples,2,379.99,759.98,0,0.0
BILL00088,67,SKU00061,Chocolate bar,8,341.73,2733.84,0,0.394
BILL00088,68,SKU02260,Toothpaste family pack,7,88.22,617.54,0,0.0
BILL00088,69,SKU02135,Shampoo bottle,2,438.12,876.24,0,0.0
BILL00088,70,SKU02404,Detergent powder,2,529.0,1058.0,0,0.0
BILL00088,71,SKU02523,Detergent powder,2,424.6,849.2,0,0.0
BILL00088,72,SKU02481,Toothpaste family pack,8,685.38,5483.04,0,0.486
BILL00088,73,SKU02650,Detergent powder,6,429.7,2578.2,0,0.393
BILL00089,1,SKU00927,Fresh apples,8,374.07,2992.56,0,0.388
BILL00089,2,SKU01729,Instant noodles,7,296.69,2076.83,0,0.241
BILL00089,3,SKU02352,Toothpaste family pack,6,410.83,2464.98,0,0.269
BILL00089,4,SKU00071,Shampoo bottle,3,99.84,299.52,0,0.0
BILL00089,5,SKU00118,Rice 5kg,8,654.34,5234.72,0,0.285
BILL00089,6,SKU00939,Shampoo bottle,5,292.69,1463.45,0,0.0
BILL00089,7,SKU02381,Soft drink 2L,6,340.67,2044.02,0,0.539
BILL00089,8,SKU00413,Packaged biscuits - VOID AND REENTER,8,170.88,1367.04,1,0.782
BILL00089,9,SKU02042,Shampoo bottle,8,328.95,2631.6,0,0.308
BILL00089,10,SKU01746,Fresh apples,1,381.62,381.62,0,0.0
BILL00089,11,SKU00551,Toothpaste family pack,6,544.67,3268.02,0,0.525
BILL00089,12,SKU00094,Toothpaste family pack,8,656.84,5254.72,0,0.47
BILL00089,13,SKU02796,Packaged biscuits,3,42.31,126.93,0,0.0
BILL00089,14,SKU01031,Rice 5kg,7,138.09,966.63,0,0.0
BILL00089,15,SKU00830,Toothpaste family pack - FREE ITEM DO NOT SCAN,8,499.97,3999.76,1,1.0
BILL00089,16,SKU01112,Detergent powder,1,781.36,781.36,0,0.0
BILL00089,17,SKU02915,Detergent powder,5,243.83,1219.15,0,0.0
BILL00089,18,SKU01949,Cooking oil 1L,6,342.41,2054.46,0,0.202
BILL00089,19,SKU01004,Packaged biscuits,1,573.28,573.28,0,0.0
BILL00089,20,SKU01170,Soft drink 2L,3,10.64,31.92,0,0.0
BILL00089,21,SKU01079,Rice 5kg,3,779.92,2339.76,0,0.475
BILL00089,22,SKU00740,Shampoo bottle,3,260.59,781.77,0,0.0
BILL00090,1,SKU01680,Fresh apples,1,630.37,630.37,0,0.0
BILL00090,2,SKU01535,Toothpaste family pack,1,179.54,179.54,0,0.0
BILL00090,3,SKU00392,Shampoo bottle,2,335.39,670.78,0,0.0
BILL00090,4,SKU00361,Rice 5kg,2,490.68,981.36,0,0.0
BILL00090,5,SKU00137,Rice 5kg,8,55.18,441.44,0,0.0
BILL00090,6,SKU00699,Chocolate bar,2,397.03,794.06,0,0.0
BILL00090,7,SKU02604,Soft drink 2L,8,483.93,3871.44,0,0.547
BILL00090,8,SKU01232,Fresh apples,2,755.68,1511.36,0,0.0
BILL00090,9,SKU00763,Rice 5kg,2,709.99,1419.98,0,0.0
BILL00090,10,SKU00745,Toothpaste family pack,2,126.65,253.3,0,0.0
BILL00090,11,SKU00677,Instant noodles,5,681.63,3408.15,0,0.281
BILL00090,12,SKU02459,Soft drink 2L,7,516.94,3618.58,0,0.34
BILL00090,13,SKU02797,Detergent powder,4,272.74,1090.96,0,0.0
BILL00090,14,SKU00104,Instant noodles,1,577.12,577.12,0,0.0
BILL00090,15,SKU01083,Toothpaste family pack - CUSTOM PRICE OVERRIDE,8,398.74,3189.92,1,1.0
BILL00090,16,SKU01818,Fresh apples,2,321.78,643.56,0,0.0
BILL00090,17,SKU01711,Rice 5kg - UNBILLED ITEM,2,633.18,1266.36,1,0.918
BILL00090,18,SKU00755,Fresh apples,7,192.48,1347.36,0,0.0
BILL00090,19,SKU02161,Chocolate bar,7,87.41,611.87,0,0.0
BILL00090,20,SKU02787,Soft drink 2L,8,654.77,5238.16,0,0.557
BILL00090,21,SKU02737,Shampoo bottle,2,41.45,82.9,0,0.0
BILL00090,22,SKU00077,Instant noodles,6,666.91,4001.46,0,0.425
BILL00090,23,SKU02537,Cooking oil 1L,6,196.3,1177.8,0,0.0
BILL00090,24,SKU02448,Toothpaste family pack,8,325.05,2600.4,0,0.217
BILL00090,25,SKU00013,Cooking oil 1L,4,67.35,269.4,0,0.0
BILL00090,26,SKU01509,Soft drink 2L,1,713.7,713.7,0,0.0
BILL00090,27,SKU01345,Detergent powder - MANUAL OVERRIDE,2,475.02,950.04,1,0.704
BILL00090,28,SKU00614,Packaged biscuits - FREE ITEM DO NOT SCAN,3,747.53,2242.59,1,1.0
BILL00090,29,SKU02110,Instant noodles - CUSTOM PRICE OVERRIDE,5,588.19,2940.95,1,1.0
BILL00090,30,SKU01681,Detergent powder,4,205.51,822.04,0,0.0
BILL00090,31,SKU01013,Packaged biscuits,8,328.61,2628.88,0,0.356
BILL00090,32,SKU02565,Soft drink 2L,7,111.54,780.78,0,0.0
BILL00090,33,SKU02016,Toothpaste family pack,4,385.89,1543.56,0,0.0
BILL00090,34,SKU01142,Detergent powder - NO RECORD IN MASTER,6,163.69,982.14,1,0.809
BILL00090,35,SKU00025,Rice 5kg,1,621.62,621.62,0,0.0
BILL00090,36,SKU01162,Fresh apples,6,222.46,1334.76,0,0.0
BILL00090,37,SKU02693,Rice 5kg,3,490.53,1471.59,0,0.0
BILL00090,38,SKU02027,Soft drink 2L,4,69.65,278.6,0,0.0
BILL00090,39,SKU01375,Chocolate bar,8,379.75,3038.0,0,0.477
BILL00090,40,SKU02217,Fresh apples,8,382.62,3060.96,0,0.494
BILL00090,41,SKU02962,Cooking oil 1L,6,567.75,3406.5,0,0.303
BILL00090,42,SKU02604,Packaged biscuits,1,123.19,123.19,0,0.0
BILL00090,43,SKU02297,Instant noodles,1,244.85,244.85,0,0.0
BILL00090,44,SKU02754,Detergent powder,5,751.52,3757.6,0,0.585
BILL00090,45,SKU02915,Detergent powder,7,547.65,3833.55,0,0.582
BILL00090,46,SKU01355,Packaged biscuits,1,197.8,197.8,0,0.0
